,l2wgrid1,l2wgrid2,l2wgrid3,l2wgrid4,l2wgrid5,l2wgrid6,l2wgrid7,l2wgrid8,l2wgrid9,l2wgrid10,l2wgrid11,l2wgrid12,l2wgrid13,l2wgrid14,l2wgrid15,l2wgrid16,l2wgrid17,l2wgrid18,l2wgrid19,l2wgrid20,l2wgrid21,l2wgrid22,l2wgrid23,l2wgrid24,l2wgrid25,l2wgrid26,l2wgrid27,l2wgrid28,l2wgrid29,l2wgrid30,l2wgrid31,l2wgrid32,l2wgrid33,l2wgrid34,l2wgrid35,l2wgrid36,l2wgrid37,l2wgrid38,l2wgrid39,l2wgrid40,l2wgrid41,l2wgrid42,l2wgrid43,l2wgrid44,l2wgrid45,l2wgrid46,l2wgrid47,l2wgrid48,l2wgrid49,l2wgrid50,l1wgrid1,l1wgrid2,l1wgrid3,l1wgrid4,l1wgrid5,l1wgrid6,l1wgrid7,l1wgrid8,l1wgrid9,l1wgrid10,l1wgrid11,l1wgrid12,l1wgrid13,l1wgrid14,l1wgrid15,l1wgrid16,l1wgrid17,l1wgrid18,l1wgrid19,l1wgrid20,l1wgrid21,l1wgrid22,l1wgrid23,l1wgrid24,l1wgrid25,l1wgrid26,l1wgrid27,l1wgrid28,l1wgrid29,l1wgrid30,l1wgrid31,l1wgrid32,l1wgrid33,l1wgrid34,l1wgrid35,l1wgrid36,l1wgrid37,l1wgrid38,l1wgrid39,l1wgrid40,l1wgrid41,l1wgrid42,l1wgrid43,l1wgrid44,l1wgrid45,l1wgrid46,l1wgrid47,l1wgrid48,l1wgrid49,l1wgrid50,l1dgrid1,l1dgrid2,l1dgrid3,l1dgrid4,l1dgrid5,l1dgrid6,l1dgrid7,l1dgrid8,l1dgrid9,l1dgrid10,l1dgrid11,l1dgrid12,l1dgrid13,l1dgrid14,l1dgrid15,l1dgrid16,l1dgrid17,l1dgrid18,l1dgrid19,l1dgrid20,l1dgrid21,l1dgrid22,l1dgrid23,l1dgrid24,l1dgrid25,l1dgrid26,l1dgrid27,l1dgrid28,l1dgrid29,l1dgrid30,l1dgrid31,l1dgrid32,l1dgrid33,l1dgrid34,l1dgrid35,l1dgrid36,l1dgrid37,l1dgrid38,l1dgrid39,l1dgrid40,l1dgrid41,l1dgrid42,l1dgrid43,l1dgrid44,l1dgrid45,l1dgrid46,l1dgrid47,l1dgrid48,l1dgrid49,l1dgrid50,weekday01,weekday02,weekday03,weekday04,weekday05,weekday06,weekday07,hour
86,0,0,1,0,0,4,0,0,2,2,1,2,2,0,1,4,1,1,1,7,5,0,1,0,1,0,3,2,2,1,2,0,1,1,0,3,3,0,7,0,0,4,2,0,1,2,2,2,3,0,0,0,0,1,1,4,2,0,2,1,1,1,2,6,4,4,1,2,0,2,1,2,2,1,3,0,3,1,1,2,1,1,1,1,2,1,2,0,5,0,0,6,4,2,1,1,0,4,4,3,0.5516640543937683,-0.0,-0.0,0.4651188254356384,1.1094985008239746,1.9512118101119995,0.5238720178604126,0.10601980239152908,2.553280830383301,1.879837989807129,1.6692478656768799,1.8778064250946045,3.6414129734039307,3.5026679039001465,4.86004638671875,1.9718132019042969,2.7323551177978516,2.704160213470459,-0.0,3.6108932495117188,3.4819164276123047,1.6969077587127686,1.5888335704803467,1.2280938625335693,1.4948430061340332,0.37312784790992737,3.747929096221924,3.1498098373413086,3.070067882537842,3.3587982654571533,1.1649118661880493,0.3537886440753937,2.697359323501587,2.5956602096557617,2.2658047676086426,1.493958830833435,2.445202350616455,0.4248691201210022,6.647390365600586,0.17099472880363464,1.4674434661865234,4.633792400360107,2.7942607402801514,1.6957306861877441,0.3864755630493164,0.9392847418785095,2.8561062812805176,2.607269287109375,2.475316047668457,1.6390577554702759,0,0,0,0,0,0,1,2
87,1,0,0,0,0,1,1,0,4,0,0,0,0,1,1,2,1,3,0,3,1,0,1,0,1,0,1,0,0,1,0,0,1,4,4,2,2,0,2,0,0,6,4,2,1,0,3,3,3,2,1,0,0,0,1,2,0,0,2,3,2,2,2,3,3,2,0,1,1,4,4,0,2,1,0,0,4,1,1,3,0,0,0,2,2,2,1,0,7,0,1,3,2,2,0,0,1,2,2,0,0.4977780878543854,-0.0,0.26270270347595215,0.13221773505210876,0.7965012192726135,2.302811861038208,0.19575780630111694,-0.0,3.113833427429199,1.7797425985336304,1.5033462047576904,1.739140510559082,2.5727155208587646,2.6609718799591064,3.149968147277832,2.3265857696533203,0.7455122470855713,0.6553292870521545,0.33785054087638855,2.376410722732544,1.7864997386932373,1.2177070379257202,0.7812758088111877,0.791405200958252,1.9284114837646484,0.020475581288337708,1.5196022987365723,1.9561759233474731,1.5855811834335327,2.000814914703369,0.9557690620422363,0.6120867729187012,0.38655728101730347,0.9273585081100464,0.8861614465713501,2.0816588401794434,1.6702852249145508,0.5695734024047852,4.012873649597168,0.3025911748409271,0.6377920508384705,2.9468705654144287,1.7776325941085815,0.9491329193115234,0.49171486496925354,0.7931910753250122,1.8527412414550781,1.5994147062301636,1.788649559020996,1.4484447240829468,0,0,0,0,0,0,1,3
88,0,0,0,0,0,4,1,0,0,1,1,1,1,1,1,3,2,4,0,7,2,1,0,1,1,0,3,1,1,1,0,1,2,4,5,3,0,0,8,0,1,3,2,3,0,0,2,1,1,3,1,0,0,0,1,3,0,0,1,2,2,2,1,6,5,3,1,2,0,1,0,1,2,2,2,0,1,1,1,5,0,1,1,1,3,3,0,0,3,0,0,2,2,3,0,0,0,1,1,3,0.20490503311157227,-0.0,0.1691509187221527,-0.0,0.6849581003189087,2.0858354568481445,0.20722705125808716,-0.0,1.976058006286621,1.119225025177002,1.0886081457138062,1.1058435440063477,1.5484919548034668,2.2644195556640625,2.764465093612671,2.1354570388793945,1.0305720567703247,1.4712567329406738,0.5124983787536621,2.650906562805176,2.2674050331115723,0.5228283405303955,0.9598997831344604,0.691316545009613,1.0061131715774536,0.2742796540260315,1.70808744430542,1.0035386085510254,0.8115804195404053,2.2754225730895996,0.5204197764396667,0.14834485948085785,0.9491320848464966,1.3988747596740723,1.8410956859588623,1.78989839553833,1.2576582431793213,0.5513880848884583,3.5877585411071777,0.3058876693248749,0.7951565384864807,3.270249128341675,2.296394109725952,0.8306567668914795,0.3550523519515991,0.7499125003814697,1.7429367303848267,1.7305771112442017,1.761600136756897,1.3555145263671875,0,0,0,0,0,0,1,4
89,0,0,2,1,2,3,0,0,1,2,0,2,1,3,4,3,3,3,0,4,6,1,0,2,0,0,4,1,2,5,0,0,2,2,2,2,2,0,9,0,2,3,3,1,1,1,3,1,2,2,0,0,0,0,1,4,0,0,1,0,0,0,2,1,2,4,0,1,1,2,3,1,1,2,1,0,4,0,0,1,0,1,0,1,4,3,0,0,3,0,1,3,2,2,1,1,2,1,2,4,0.242902934551239,-0.0,-0.0,0.44121241569519043,0.8782647252082825,1.9980220794677734,-0.0,-0.0,3.5746970176696777,1.2040916681289673,0.8950414657592773,1.0612735748291016,1.4530508518218994,0.7524242401123047,1.0493979454040527,1.9571527242660522,1.2947404384613037,1.376033902168274,0.06323781609535217,3.2501583099365234,2.573148250579834,1.4319312572479248,0.6263498067855835,1.2053320407867432,2.6254470348358154,0.3021145761013031,2.5995233058929443,1.0403227806091309,1.0851125717163086,0.8446948528289795,0.6540654897689819,0.021325886249542236,1.1565158367156982,1.896610975265503,1.7816604375839233,2.2775957584381104,2.4174859523773193,0.3345375061035156,4.206838607788086,0.21049365401268005,0.5862506628036499,4.4519453048706055,2.4775705337524414,1.5677129030227661,-0.0,0.22518682479858398,3.4053561687469482,1.3813118934631348,1.3451417684555054,2.0016562938690186,0,0,0,0,0,0,1,5
90,0,0,0,0,1,1,1,0,1,0,0,0,3,1,2,2,1,2,0,4,4,2,4,1,0,0,1,2,1,0,1,0,1,1,1,1,3,1,7,0,0,6,5,2,0,2,3,2,2,2,0,0,0,0,1,1,1,0,2,0,0,0,1,4,3,1,2,4,0,3,1,2,2,2,1,0,5,0,0,2,0,0,2,1,1,1,1,1,2,0,0,2,1,2,0,1,0,2,1,3,0.08949953317642212,-0.0,-0.0,0.3295000493526459,0.6553272604942322,1.9672133922576904,0.06716062128543854,-0.0,3.7817914485931396,1.5055749416351318,1.2192707061767578,1.3639463186264038,2.0067014694213867,0.8776776790618896,1.0916215181350708,1.76409912109375,1.4618277549743652,1.671635389328003,-0.0,3.8431224822998047,3.134331226348877,1.4808038473129272,0.8979129791259766,1.5580124855041504,3.233905792236328,0.34945148229599,3.5486626625061035,1.3179993629455566,1.5393342971801758,1.4688222408294678,0.5547854900360107,0.10921192169189453,1.3548715114593506,2.3070175647735596,2.4893527030944824,1.8312015533447266,2.6755805015563965,0.5018367767333984,5.480060577392578,0.23948600888252258,0.8745287656784058,4.564637184143066,2.4796993732452393,2.409904718399048,-0.0,0.18560609221458435,3.201268434524536,1.3117525577545166,1.3401762247085571,3.255523681640625,0,0,0,0,0,0,1,6
91,0,0,0,1,1,2,1,0,4,1,1,1,2,3,5,2,4,5,1,5,3,1,4,3,0,0,3,2,2,3,1,0,4,3,3,2,4,0,6,0,1,8,3,3,0,0,5,3,3,3,0,0,0,0,0,1,0,0,3,1,1,1,2,2,2,1,2,0,0,2,1,1,0,1,2,0,1,2,2,2,0,1,0,1,3,1,2,1,4,1,0,3,1,2,0,0,2,2,2,4,0.2872614562511444,-0.0,0.11123768985271454,-0.0,0.7344136834144592,1.999544382095337,0.2183716893196106,-0.0,2.352940559387207,1.3427972793579102,1.258135437965393,1.4596986770629883,2.1017863750457764,1.2071778774261475,1.7215144634246826,1.9370973110198975,0.43626999855041504,0.5130628347396851,0.1977735310792923,2.192697048187256,1.3236336708068848,1.2115298509597778,0.883213460445404,0.8955745697021484,1.9816091060638428,0.2330281138420105,2.708791732788086,1.2902449369430542,1.315945029258728,0.8488681316375732,0.46725472807884216,0.3430711627006531,0.14725786447525024,1.3165051937103271,1.6096768379211426,1.5546493530273438,1.4072158336639404,0.3321107029914856,3.6256520748138428,0.6079251170158386,0.3428659737110138,2.2386674880981445,1.2715424299240112,1.6172082424163818,0.23447772860527039,0.6460031867027283,1.5867960453033447,1.360266089439392,1.4398959875106812,1.945801019668579,0,0,0,0,0,0,1,7
92,0,0,0,0,0,2,0,0,1,1,2,2,2,2,4,2,1,2,1,7,2,2,1,1,1,0,5,1,1,2,0,0,1,3,3,2,0,1,7,1,2,4,2,3,0,0,1,1,1,5,0,0,1,0,2,2,0,0,1,2,2,1,1,0,0,2,2,3,1,4,2,2,1,3,2,0,3,1,1,0,1,1,0,1,2,2,1,2,5,1,0,4,3,0,0,0,3,1,1,2,0.2724373936653137,-0.0,-0.0,0.17518913745880127,1.1748287677764893,1.7181249856948853,0.29910051822662354,-0.0,1.5073928833007812,0.46968916058540344,0.4055096507072449,0.6331663727760315,1.2709627151489258,1.6760207414627075,2.281566619873047,1.7678894996643066,1.0796103477478027,1.1939560174942017,0.16836534440517426,1.2392547130584717,0.6995859146118164,1.1296391487121582,1.00540030002594,0.6830166578292847,1.1225438117980957,0.1144893616437912,2.1298842430114746,0.8677301406860352,0.8450585007667542,0.9907897114753723,0.4895477592945099,0.13934266567230225,0.9750784635543823,1.4393426179885864,1.7513282299041748,1.1821870803833008,1.8663544654846191,0.2917841672897339,2.2301502227783203,0.4333851933479309,0.4216691255569458,3.1625235080718994,1.667441487312317,1.498199701309204,0.2103032022714615,0.5258389115333557,1.9475704431533813,2.0344204902648926,2.0109829902648926,1.3370405435562134,0,0,0,0,0,0,1,8
93,0,0,1,0,1,3,1,0,1,2,1,2,3,2,2,3,1,1,0,0,0,0,0,0,1,1,2,2,2,1,1,0,1,1,1,3,2,0,3,0,1,2,2,0,0,0,2,1,1,0,0,0,0,0,1,3,0,0,2,3,3,3,2,0,1,2,2,2,0,4,3,2,0,0,1,0,3,2,2,0,0,0,2,2,2,1,0,0,5,0,0,5,4,2,1,0,2,1,2,3,0.18522074818611145,-0.0,-0.0,0.49786168336868286,0.8297163248062134,1.8784360885620117,0.0035960376262664795,-0.0,3.9088118076324463,1.6054179668426514,1.2405126094818115,1.4350028038024902,1.939958095550537,0.9833471775054932,1.352583885192871,1.770766019821167,1.656144380569458,1.578984260559082,0.032816141843795776,3.1850509643554688,2.4972360134124756,1.3778820037841797,0.683605968952179,1.4238276481628418,3.0419998168945312,0.31533506512641907,2.7986412048339844,1.395324945449829,1.5598490238189697,1.4000548124313354,0.6588846445083618,0.005223095417022705,1.4501758813858032,2.138375759124756,2.027940273284912,2.143822193145752,2.990313768386841,0.5454347133636475,4.390647888183594,0.11683019995689392,0.5912901163101196,4.717166900634766,2.3700194358825684,1.8953503370285034,-0.0,0.2513830065727234,3.572798728942871,1.556331753730774,1.5682506561279297,2.491352081298828,0,0,0,0,0,0,1,9
94,0,0,1,1,2,1,1,0,3,2,0,1,1,0,1,1,2,2,2,4,2,0,2,0,2,1,2,1,1,0,0,0,2,0,3,1,1,3,4,1,0,8,5,2,1,0,3,3,4,4,0,0,0,0,1,2,1,0,2,1,1,1,2,1,2,2,2,2,0,1,0,0,0,0,1,1,3,1,1,2,2,1,2,3,3,1,2,1,0,0,0,1,0,1,0,0,2,1,1,1,0.20875374972820282,-0.0,-0.0,0.13128158450126648,0.7373631000518799,1.2551472187042236,0.03829513490200043,-0.0,2.4852261543273926,0.994726836681366,0.8256067633628845,0.8022897839546204,1.2425872087478638,0.524649441242218,0.6929217576980591,1.2245805263519287,0.9791311025619507,1.369871973991394,0.32563966512680054,3.445014476776123,3.041997194290161,1.4056580066680908,0.8142881989479065,1.0457243919372559,1.98713219165802,0.18004143238067627,2.6681885719299316,0.6138949990272522,0.8617401719093323,0.5144203305244446,0.4571242928504944,-0.0,0.9096572995185852,1.7673063278198242,1.9807730913162231,2.1311349868774414,2.2408955097198486,0.498333215713501,4.271135330200195,0.4043028652667999,0.6181509494781494,5.542708396911621,3.771657943725586,1.8342537879943848,0.2550312578678131,0.5610228776931763,3.567768096923828,1.964036464691162,1.8269609212875366,2.3111636638641357,0,0,0,0,0,0,1,10
95,1,0,0,0,0,1,1,0,0,1,2,2,3,1,3,1,1,1,0,5,4,0,1,1,0,0,2,1,1,1,1,1,1,1,4,1,1,2,7,1,0,5,3,2,0,0,2,4,4,2,0,0,0,0,0,1,1,0,4,2,2,2,2,0,1,0,2,2,0,4,5,3,2,1,4,0,2,1,2,3,0,0,2,2,3,1,3,1,8,1,0,8,5,4,0,0,4,3,3,5,0.03872738778591156,-0.0,-0.0,0.07958640903234482,0.7578962445259094,1.0881128311157227,0.2588651180267334,0.43309059739112854,3.0949387550354004,0.9348255395889282,0.6920061111450195,0.9253727197647095,2.0623066425323486,1.263590931892395,1.4560754299163818,0.9583185911178589,0.4639776945114136,0.6356260776519775,0.2581614851951599,3.4056472778320312,3.182187080383301,1.2296723127365112,1.1103341579437256,0.9895637035369873,2.5540239810943604,0.30754798650741577,2.4151055812835693,0.6964749693870544,1.060295581817627,1.2541816234588623,0.060575664043426514,-0.0,0.3059733510017395,1.5652884244918823,2.3009142875671387,1.1628694534301758,1.450643539428711,0.5637384653091431,4.275360584259033,0.570318877696991,0.6959514021873474,3.0522067546844482,2.353304386138916,3.6113221645355225,0.0787893533706665,0.5186160206794739,1.1784464120864868,0.9518726468086243,1.0796926021575928,4.880752086639404,0,0,0,0,0,0,1,11
96,0,0,0,0,0,2,0,0,0,2,2,2,2,0,0,2,1,2,0,1,1,2,0,0,0,0,2,2,3,1,1,0,1,4,3,1,1,1,0,1,0,7,6,3,0,1,5,1,1,4,0,0,0,0,1,1,0,0,0,0,0,0,1,2,2,1,1,1,0,4,2,2,1,0,1,1,3,0,0,2,0,0,1,1,3,1,1,1,3,0,0,5,3,4,0,0,1,2,2,6,0.066311314702034,-0.0,0.13193245232105255,-0.0,0.8157550692558289,1.619212031364441,0.2955256700515747,-0.0,2.0691494941711426,1.0411248207092285,1.0173377990722656,1.083264946937561,1.6425371170043945,1.6453139781951904,2.270409107208252,1.6090092658996582,1.4784587621688843,1.767765760421753,0.27435803413391113,2.753222942352295,2.1843326091766357,0.5038890242576599,1.0056767463684082,0.4418843984603882,1.48627769947052,0.08981190621852875,1.5091536045074463,1.0681363344192505,1.1013541221618652,2.0451691150665283,0.4615080654621124,0.15938861668109894,1.3489618301391602,1.508301854133606,1.8077936172485352,1.3139755725860596,1.4625362157821655,0.9024769067764282,3.3564858436584473,0.7986389398574829,0.9310318827629089,3.528545618057251,2.515885829925537,1.083300232887268,0.6381181478500366,0.9814754724502563,1.9298866987228394,2.567692279815674,2.4714303016662598,1.6961746215820312,0,0,0,0,0,0,1,12
97,0,0,0,0,0,1,0,0,1,1,2,2,1,1,2,1,1,1,0,2,3,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,2,2,0,1,0,2,0,0,0,0,0,1,1,1,0,0,2,0,0,1,1,0,2,0,0,2,1,1,0,0,2,1,1,1,-0.0,-0.0,-0.0,0.3344945013523102,1.2765699625015259,1.1804440021514893,0.1315329670906067,-0.0,2.6656715869903564,0.6846824884414673,0.5744704008102417,0.6936144232749939,0.6419960260391235,0.44311952590942383,0.8402314186096191,1.0616317987442017,1.3488727807998657,2.163510799407959,0.2635222375392914,3.7552497386932373,2.7497458457946777,0.9369417428970337,1.4341280460357666,0.4603150486946106,1.9378077983856201,0.14455802738666534,2.4231016635894775,0.38578319549560547,0.8073877096176147,0.8630533814430237,0.4573952853679657,0.30883100628852844,1.5270702838897705,1.8670817613601685,1.997828722000122,1.2413581609725952,1.9287742376327515,0.8641893863677979,4.050686359405518,0.559093177318573,0.4792131781578064,6.12945556640625,4.454607009887695,2.1359922885894775,0.2859760522842407,0.4610119163990021,3.759066581726074,2.819474220275879,2.492920398712158,2.817296028137207,0,0,0,0,0,0,1,13
